split,sequence,block_id,workload_phase,prompt_tokens,output_tokens,concurrency,requested_power_limit_w,requested_clock_mhz,batch_index,request_index,prompt_tokens_observed,completion_tokens,ttft_s,tpot_s,total_s,start_elapsed_s,end_elapsed_s
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,18,2,128,32,0.7083558030000177,0.10104863187096623,3.8408633909999708,608.467568671,612.308432062
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,18,3,128,32,0.7102324069999213,0.1010564806451619,3.8429833069999404,608.466130837,612.309114144
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,18,4,128,32,0.7096064960001058,0.1010513375806421,3.8421979610000108,608.466845943,612.309043904
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,18,5,128,32,0.7092605889999959,0.10102175241935686,3.8409349140000586,608.467269863,612.308204777
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,18,6,128,32,0.7102413600000546,0.10105092800000098,3.842820128000085,608.466368035,612.309188163
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,18,7,128,32,0.1586580859999458,0.11557492254838699,3.7414806849999422,608.465593278,612.207073963
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,0,128,32,0.711326654000004,0.10119146206451543,3.8482619779999823,612.311966984,616.160228962
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,1,128,32,0.7122807470000225,0.10118285245161382,3.848949173000051,612.311214028,616.160163201
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,2,128,32,0.7114365099999986,0.10117347200000201,3.847814142000061,612.31220105,616.1600151920001
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,3,128,32,0.7120991330000379,0.10116733893548532,3.848286640000083,612.311467346,616.159753986
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,4,128,32,0.7112527630000613,0.10117324696774001,3.8476234190000014,612.312467935,616.160091354
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,5,128,32,0.1598686600000292,0.11569158761290421,3.74630787600006,612.311687413,616.057995289
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,6,128,32,0.7102527300000929,0.10115383422580562,3.846021591000067,612.312784817,616.158806408
training,phase_training,phase_training_pulse_00,decode,128,32,8,46.0,2040,19,7,128,32,0.7122510890000058,0.10118550338709596,3.8490016939999805,612.310932795,616.159934489
training,phase_training,phase_training_pulse_01,prefill,4096,1,8,61.0,2040,0,0,4096,1,8.900068788999988,0.0,8.900207302999888,994.2647194740001,1003.164926777
training,phase_training,phase_training_pulse_01,prefill,4096,1,8,61.0,2040,0,1,4096,1,6.340222565999966,0.0,6.3403956770000605,994.2654541,1000.6058497770001
training,phase_training,phase_training_pulse_01,prefill,4096,1,8,61.0,2040,0,2,4096,1,1.2637236260000009,0.0,1.263947620000181,994.2675312709999,995.5314788910001
